Jurisdiction,Candidate,Votes,LeadDigit
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,21,2
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,21,2
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,19,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,1,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,26,2
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,1,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,31,3
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,17,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,24,2
Clark,None Of These Candidates,18,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,19,1
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,1,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,19,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,2,2
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,2,2
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,21,2
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,26,2
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,21,2
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,19,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,25,2
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,18,1
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,19,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,1,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,2,2
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,2,2
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,17,1
Clark,None Of These Candidates,1,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,2,2
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,24,2
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,19,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,17,1
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,1,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,1,1
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,19,1
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,21,2
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,17,1
Clark,None Of These Candidates,27,2
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,17,1
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,17,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,16,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,20,2
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,3,3
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,2,2
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,15,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,11,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,4,4
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,9,9
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,13,1
Clark,None Of These Candidates,7,7
Clark,None Of These Candidates,5,5
Clark,None Of These Candidates,6,6
Clark,None Of These Candidates,17,1
Clark,None Of These Candidates,12,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,1,1
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,14,1
Clark,None Of These Candidates,10,1
Clark,None Of These Candidates,8,8
Clark,None Of These Candidates,10,1
Douglas,None Of These Candidates,6,6
Douglas,None Of These Candidates,18,1
Douglas,None Of These Candidates,16,1
Douglas,None Of These Candidates,11,1
Douglas,None Of These Candidates,12,1
Douglas,None Of These Candidates,25,2
Douglas,None Of These Candidates,9,9
Douglas,None Of These Candidates,13,1
Douglas,None Of These Candidates,9,9
Douglas,None Of These Candidates,14,1
Douglas,None Of These Candidates,11,1
Douglas,None Of These Candidates,3,3
Douglas,None Of These Candidates,16,1
Douglas,None Of These Candidates,14,1
Douglas,None Of These Candidates,3,3
Douglas,None Of These Candidates,6,6
Douglas,None Of These Candidates,12,1
Douglas,None Of These Candidates,8,8
Douglas,None Of These Candidates,15,1
Douglas,None Of These Candidates,16,1
Douglas,None Of These Candidates,15,1
Douglas,None Of These Candidates,17,1
Douglas,None Of These Candidates,10,1
Douglas,None Of These Candidates,6,6
Douglas,None Of These Candidates,18,1
Douglas,None Of These Candidates,12,1
Douglas,None Of These Candidates,13,1
Douglas,None Of These Candidates,16,1
Douglas,None Of These Candidates,10,1
Douglas,None Of These Candidates,9,9
Douglas,None Of These Candidates,9,9
Douglas,None Of These Candidates,13,1
Douglas,None Of These Candidates,10,1
Douglas,None Of These Candidates,11,1
Douglas,None Of These Candidates,9,9
Douglas,None Of These Candidates,9,9
Douglas,None Of These Candidates,4,4
Douglas,None Of These Candidates,1,1
Douglas,None Of These Candidates,12,1
Douglas,None Of These Candidates,8,8
Elko,None Of These Candidates,7,7
Elko,None Of These Candidates,7,7
Elko,None Of These Candidates,13,1
Elko,None Of These Candidates,10,1
Elko,None Of These Candidates,5,5
Elko,None Of These Candidates,17,1
Elko,None Of These Candidates,3,3
Elko,None Of These Candidates,3,3
Elko,None Of These Candidates,7,7
Elko,None Of These Candidates,4,4
Elko,None Of These Candidates,7,7
Elko,None Of These Candidates,18,1
Elko,None Of These Candidates,7,7
Elko,None Of These Candidates,13,1
Elko,None Of These Candidates,11,1
Elko,None Of These Candidates,7,7
Elko,None Of These Candidates,1,1
Elko,None Of These Candidates,4,4
Elko,None Of These Candidates,1,1
Elko,None Of These Candidates,2,2
Elko,None Of These Candidates,3,3
Elko,None Of These Candidates,12,1
Elko,None Of These Candidates,6,6
Elko,None Of These Candidates,1,1
Elko,None Of These Candidates,2,2
Elko,None Of These Candidates,2,2
Elko,None Of These Candidates,9,9
Elko,None Of These Candidates,6,6
Elko,None Of These Candidates,6,6
Elko,None Of These Candidates,8,8
Elko,None Of These Candidates,4,4
Elko,None Of These Candidates,7,7
Elko,None Of These Candidates,6,6
Elko,None Of These Candidates,8,8
Esmeralda,None Of These Candidates,3,3
Esmeralda,None Of These Candidates,1,1
Esmeralda,None Of These Candidates,2,2
Eureka,None Of These Candidates,2,2
Eureka,None Of These Candidates,3,3
Eureka,None Of These Candidates,2,2
Eureka,None Of These Candidates,1,1
Humboldt,None Of These Candidates,4,4
Humboldt,None Of These Candidates,1,1
Humboldt,None Of These Candidates,2,2
Humboldt,None Of These Candidates,1,1
Humboldt,None Of These Candidates,1,1
Humboldt,None Of These Candidates,4,4
Humboldt,None Of These Candidates,2,2
Humboldt,None Of These Candidates,11,1
Humboldt,None Of These Candidates,4,4
Humboldt,None Of These Candidates,13,1
Humboldt,None Of These Candidates,13,1
Humboldt,None Of These Candidates,13,1
Humboldt,None Of These Candidates,7,7
Humboldt,None Of These Candidates,2,2
Lander,None Of These Candidates,5,5
Lander,None Of These Candidates,6,6
Lander,None Of These Candidates,3,3
Lander,None Of These Candidates,9,9
Lander,None Of These Candidates,2,2
Lander,None Of These Candidates,1,1
Lander,None Of These Candidates,1,1
Lander,None Of These Candidates,3,3
Lincoln,None Of These Candidates,1,1
Lincoln,None Of These Candidates,11,1
Lincoln,None Of These Candidates,1,1
Lincoln,None Of These Candidates,4,4
Lincoln,None Of These Candidates,7,7
Lyon,None Of These Candidates,5,5
Lyon,None Of These Candidates,8,8
Lyon,None Of These Candidates,10,1
Lyon,None Of These Candidates,4,4
Lyon,None Of These Candidates,6,6
Lyon,None Of These Candidates,12,1
Lyon,None Of These Candidates,7,7
Lyon,None Of These Candidates,10,1
